President,Date,Approve,Disapprove,Inauguration Date
Obama,2012-02-10,48,46,1/20/2009
Obama,2012-02-09,48,46,1/20/2009
Obama,2012-02-08,49,45,1/20/2009
Obama,2012-02-07,47,47,1/20/2009
Obama,2012-02-06,46,48,1/20/2009
Obama,2012-02-03,46,46,1/20/2009
Obama,2012-02-02,45,48,1/20/2009
Obama,2012-02-01,46,47,1/20/2009
Obama,2012-01-31,44,49,1/20/2009
Obama,2012-01-30,46,47,1/20/2009
Obama,2012-01-29,46,47,1/20/2009
Obama,2012-01-28,46,46,1/20/2009
Obama,2012-01-27,46,47,1/20/2009
Obama,2012-01-26,43,49,1/20/2009
Obama,2012-01-25,44,49,1/20/2009
Obama,2012-01-24,43,49,1/20/2009
Obama,2012-01-23,44,47,1/20/2009
Obama,2012-01-22,44,46,1/20/2009
Obama,2012-01-21,44,46,1/20/2009
Obama,2012-01-20,46,46,1/20/2009
Obama,2012-01-19,45,46,1/20/2009
Obama,2012-01-18,45,46,1/20/2009
Obama,2012-01-17,45,46,1/20/2009
Obama,2012-01-16,46,46,1/20/2009
Obama,2012-01-15,46,47,1/20/2009
Obama,2012-01-14,46,48,1/20/2009
Obama,2012-01-13,45,48,1/20/2009
Obama,2012-01-12,45,46,1/20/2009
Obama,2012-01-11,43,48,1/20/2009
Obama,2012-01-10,43,49,1/20/2009
Obama,2012-01-09,42,50,1/20/2009
Obama,2012-01-08,46,47,1/20/2009
Obama,2012-01-07,45,46,1/20/2009
Obama,2012-01-06,45,46,1/20/2009
Obama,2012-01-05,45,46,1/20/2009
Obama,2012-01-04,46,47,1/20/2009
Obama,2012-01-03,47,46,1/20/2009
Obama,2012-01-02,45,47,1/20/2009
Obama,2011-12-29,43,48,1/20/2009
Obama,2011-12-28,41,50,1/20/2009
Obama,2011-12-27,44,48,1/20/2009
Obama,2011-12-26,46,48,1/20/2009
Obama,2011-12-23,47,45,1/20/2009
Obama,2011-12-22,44,48,1/20/2009
Obama,2011-12-21,43,48,1/20/2009
Obama,2011-12-20,43,49,1/20/2009
Obama,2011-12-19,43,50,1/20/2009
Obama,2011-12-18,42,50,1/20/2009
Obama,2011-12-17,42,51,1/20/2009
Obama,2011-12-15,41,51,1/20/2009
Obama,2011-12-14,42,50,1/20/2009
Obama,2011-12-13,43,49,1/20/2009
Obama,2011-12-12,45,48,1/20/2009
Obama,2011-12-11,44,48,1/20/2009
Obama,2011-12-10,43,50,1/20/2009
Obama,2011-12-09,42,51,1/20/2009
Obama,2011-12-08,42,51,1/20/2009
Obama,2011-12-07,42,50,1/20/2009
Obama,2011-12-06,41,51,1/20/2009
Obama,2011-12-05,41,51,1/20/2009
Obama,2011-12-04,43,49,1/20/2009
Obama,2011-12-03,44,49,1/20/2009
Obama,2011-12-02,41,51,1/20/2009
Obama,2011-12-01,42,50,1/20/2009
Obama,2011-11-30,42,50,1/20/2009
Obama,2011-11-29,43,49,1/20/2009
Obama,2011-11-28,43,49,1/20/2009
Obama,2011-11-27,44,47,1/20/2009
Obama,2011-11-26,44,48,1/20/2009
Obama,2011-11-25,42,48,1/20/2009
Obama,2011-11-23,41,51,1/20/2009
Obama,2011-11-22,41,50,1/20/2009
Obama,2011-11-21,43,50,1/20/2009
Obama,2011-11-20,44,47,1/20/2009
Obama,2011-11-19,45,47,1/20/2009
Obama,2011-11-18,43,47,1/20/2009
Obama,2011-11-17,41,49,1/20/2009
Obama,2011-11-16,40,51,1/20/2009
Obama,2011-11-15,42,50,1/20/2009
Obama,2011-11-14,44,49,1/20/2009
Obama,2011-11-13,43,49,1/20/2009
Obama,2011-11-12,43,49,1/20/2009
Obama,2011-11-11,42,49,1/20/2009
Obama,2011-11-10,42,49,1/20/2009
Obama,2011-11-09,42,47,1/20/2009
Obama,2011-11-08,43,48,1/20/2009
Obama,2011-11-07,44,48,1/20/2009
Obama,2011-11-06,43,50,1/20/2009
Obama,2011-11-05,42,50,1/20/2009
Obama,2011-11-04,42,51,1/20/2009
Obama,2011-11-03,42,50,1/20/2009
Obama,2011-11-02,44,49,1/20/2009
Obama,2011-11-01,45,48,1/20/2009
Obama,2011-10-30,43,50,1/20/2009
Obama,2011-10-29,43,50,1/20/2009
Obama,2011-10-28,42,51,1/20/2009
Obama,2011-10-27,43,49,1/20/2009
Obama,2011-10-26,43,48,1/20/2009
Obama,2011-10-25,42,50,1/20/2009
Obama,2011-10-24,43,49,1/20/2009
Obama,2011-10-23,42,50,1/20/2009
Obama,2011-10-22,44,47,1/20/2009
Obama,2011-10-21,43,49,1/20/2009
Obama,2011-10-20,42,50,1/20/2009
Obama,2011-10-19,39,54,1/20/2009
Obama,2011-10-18,39,53,1/20/2009
Obama,2011-10-17,38,54,1/20/2009
Obama,2011-10-16,42,50,1/20/2009
Obama,2011-10-15,40,52,1/20/2009
Obama,2011-10-14,40,52,1/20/2009
Obama,2011-10-13,38,54,1/20/2009
Obama,2011-10-12,40,53,1/20/2009
Obama,2011-10-11,41,51,1/20/2009
Obama,2011-10-10,41,51,1/20/2009
Obama,2011-10-09,40,52,1/20/2009
Obama,2011-10-08,39,53,1/20/2009
Obama,2011-10-07,39,53,1/20/2009
Obama,2011-10-06,38,53,1/20/2009
Obama,2011-10-05,40,52,1/20/2009
Obama,2011-10-04,41,52,1/20/2009
Obama,2011-10-03,42,50,1/20/2009
Obama,2011-10-02,43,49,1/20/2009
Obama,2011-10-01,43,50,1/20/2009
Obama,2011-09-30,41,51,1/20/2009
Obama,2011-09-29,39,52,1/20/2009
Obama,2011-09-28,39,51,1/20/2009
Obama,2011-09-27,40,51,1/20/2009
Obama,2011-09-26,42,49,1/20/2009
Obama,2011-09-25,41,50,1/20/2009
Obama,2011-09-24,42,50,1/20/2009
Obama,2011-09-23,39,53,1/20/2009
Obama,2011-09-22,40,52,1/20/2009
Obama,2011-09-21,41,51,1/20/2009
Obama,2011-09-20,42,49,1/20/2009
Obama,2011-09-19,42,50,1/20/2009
Obama,2011-09-18,40,52,1/20/2009
Obama,2011-09-17,40,53,1/20/2009
Obama,2011-09-16,39,53,1/20/2009
Obama,2011-09-15,39,52,1/20/2009
Obama,2011-09-14,39,53,1/20/2009
Obama,2011-09-13,40,52,1/20/2009
Obama,2011-09-12,43,50,1/20/2009
Obama,2011-09-11,42,49,1/20/2009
Obama,2011-09-10,42,48,1/20/2009
Obama,2011-09-09,43,48,1/20/2009
Obama,2011-09-08,43,49,1/20/2009
Obama,2011-09-07,44,50,1/20/2009
Obama,2011-09-06,42,50,1/20/2009
Obama,2011-09-04,43,50,1/20/2009
Obama,2011-09-03,42,50,1/20/2009
Obama,2011-09-02,42,51,1/20/2009
Obama,2011-09-01,42,50,1/20/2009
Obama,2011-08-31,42,50,1/20/2009
Obama,2011-08-30,39,54,1/20/2009
Obama,2011-08-29,38,55,1/20/2009
Obama,2011-08-27,38,55,1/20/2009
Obama,2011-08-26,41,51,1/20/2009
Obama,2011-08-25,42,50,1/20/2009
Obama,2011-08-24,41,50,1/20/2009
Obama,2011-08-23,39,53,1/20/2009
Obama,2011-08-22,38,54,1/20/2009
Obama,2011-08-21,40,53,1/20/2009
Obama,2011-08-20,40,53,1/20/2009
Obama,2011-08-19,42,51,1/20/2009
Obama,2011-08-18,40,53,1/20/2009
Obama,2011-08-17,40,52,1/20/2009
Obama,2011-08-16,40,52,1/20/2009
Obama,2011-08-15,39,53,1/20/2009
Obama,2011-08-14,41,52,1/20/2009
Obama,2011-08-13,39,54,1/20/2009
Obama,2011-08-12,42,51,1/20/2009
Obama,2011-08-11,41,51,1/20/2009
Obama,2011-08-10,41,51,1/20/2009
Obama,2011-08-09,41,51,1/20/2009
Obama,2011-08-08,40,50,1/20/2009
Obama,2011-08-07,43,48,1/20/2009
Obama,2011-08-06,42,50,1/20/2009
Obama,2011-08-05,42,50,1/20/2009
Obama,2011-08-04,41,52,1/20/2009
Obama,2011-08-03,41,51,1/20/2009
Obama,2011-08-02,42,49,1/20/2009
Obama,2011-08-01,43,48,1/20/2009
Obama,2011-07-31,43,50,1/20/2009
Obama,2011-07-30,41,52,1/20/2009
Obama,2011-07-29,40,52,1/20/2009
Obama,2011-07-28,40,50,1/20/2009
Obama,2011-07-27,43,48,1/20/2009
Obama,2011-07-26,46,46,1/20/2009
Obama,2011-07-25,46,46,1/20/2009
Obama,2011-07-24,45,48,1/20/2009
Obama,2011-07-23,42,49,1/20/2009
Obama,2011-07-22,43,49,1/20/2009
Obama,2011-07-21,43,49,1/20/2009
Obama,2011-07-20,43,49,1/20/2009
Obama,2011-07-19,42,48,1/20/2009
Obama,2011-07-18,44,47,1/20/2009
Obama,2011-07-17,44,48,1/20/2009
Obama,2011-07-16,44,49,1/20/2009
Obama,2011-07-15,42,50,1/20/2009
Obama,2011-07-14,44,48,1/20/2009
Obama,2011-07-13,44,48,1/20/2009
Obama,2011-07-12,46,46,1/20/2009
Obama,2011-07-11,46,46,1/20/2009
Obama,2011-07-10,45,46,1/20/2009
Obama,2011-07-09,46,45,1/20/2009
Obama,2011-07-08,46,45,1/20/2009
Obama,2011-07-07,47,44,1/20/2009
Obama,2011-07-06,46,47,1/20/2009
Obama,2011-07-05,45,47,1/20/2009
Obama,2011-07-03,47,46,1/20/2009
Obama,2011-07-02,45,47,1/20/2009
Obama,2011-07-01,45,47,1/20/2009
Obama,2011-06-30,44,47,1/20/2009
Obama,2011-06-29,46,46,1/20/2009
Obama,2011-06-28,45,46,1/20/2009
Obama,2011-06-27,44,48,1/20/2009
Obama,2011-06-26,43,49,1/20/2009
Obama,2011-06-25,44,49,1/20/2009
Obama,2011-06-24,45,48,1/20/2009
Obama,2011-06-23,45,47,1/20/2009
Obama,2011-06-22,43,50,1/20/2009
Obama,2011-06-21,43,49,1/20/2009
Obama,2011-06-20,45,48,1/20/2009
Obama,2011-06-19,49,43,1/20/2009
Obama,2011-06-18,49,44,1/20/2009
Obama,2011-06-17,46,46,1/20/2009
Obama,2011-06-16,45,47,1/20/2009
Obama,2011-06-15,46,46,1/20/2009
Obama,2011-06-14,47,47,1/20/2009
Obama,2011-06-13,47,46,1/20/2009
Obama,2011-06-12,47,45,1/20/2009
Obama,2011-06-11,46,44,1/20/2009
Obama,2011-06-10,46,45,1/20/2009
Obama,2011-06-09,45,46,1/20/2009
Obama,2011-06-08,46,44,1/20/2009
Obama,2011-06-07,49,41,1/20/2009
Obama,2011-06-06,50,40,1/20/2009
Obama,2011-06-05,49,43,1/20/2009
Obama,2011-06-04,47,45,1/20/2009
Obama,2011-06-03,48,44,1/20/2009
Obama,2011-06-02,51,42,1/20/2009
Obama,2011-06-01,53,39,1/20/2009
Obama,2011-05-31,49,42,1/20/2009
Obama,2011-05-29,47,44,1/20/2009
Obama,2011-05-28,46,45,1/20/2009
Obama,2011-05-27,49,43,1/20/2009
Obama,2011-05-26,51,41,1/20/2009
Obama,2011-05-25,52,42,1/20/2009
Obama,2011-05-24,53,41,1/20/2009
Obama,2011-05-23,51,42,1/20/2009
Obama,2011-05-22,50,42,1/20/2009
Obama,2011-05-21,49,43,1/20/2009
Obama,2011-05-20,49,43,1/20/2009
Obama,2011-05-19,49,43,1/20/2009
Obama,2011-05-18,50,43,1/20/2009
Obama,2011-05-17,48,43,1/20/2009
Obama,2011-05-16,48,43,1/20/2009
Obama,2011-05-15,46,44,1/20/2009
Obama,2011-05-14,48,44,1/20/2009
Obama,2011-05-13,48,45,1/20/2009
Obama,2011-05-12,50,43,1/20/2009
Obama,2011-05-11,51,42,1/20/2009
Obama,2011-05-10,51,40,1/20/2009
Obama,2011-05-09,52,40,1/20/2009
Obama,2011-05-08,51,40,1/20/2009
Obama,2011-05-07,51,41,1/20/2009
Obama,2011-05-06,51,41,1/20/2009
Obama,2011-05-05,51,41,1/20/2009
Obama,2011-05-04,52,40,1/20/2009
Obama,2011-05-03,50,42,1/20/2009
Obama,2011-05-02,47,44,1/20/2009
Obama,2011-05-01,46,45,1/20/2009
Obama,2011-04-30,46,46,1/20/2009
Obama,2011-04-29,45,47,1/20/2009
Obama,2011-04-28,43,49,1/20/2009
Obama,2011-04-27,42,49,1/20/2009
Obama,2011-04-26,43,48,1/20/2009
Obama,2011-04-25,44,47,1/20/2009
Obama,2011-04-23,44,46,1/20/2009
Obama,2011-04-22,44,47,1/20/2009
Obama,2011-04-21,44,47,1/20/2009
Obama,2011-04-20,43,49,1/20/2009
Obama,2011-04-19,42,49,1/20/2009
Obama,2011-04-18,44,48,1/20/2009
Obama,2011-04-17,44,47,1/20/2009
Obama,2011-04-16,44,47,1/20/2009
Obama,2011-04-15,41,49,1/20/2009
Obama,2011-04-14,41,50,1/20/2009
Obama,2011-04-13,42,50,1/20/2009
Obama,2011-04-12,44,48,1/20/2009
Obama,2011-04-11,46,46,1/20/2009
Obama,2011-04-10,45,46,1/20/2009
Obama,2011-04-09,45,46,1/20/2009
Obama,2011-04-08,44,47,1/20/2009
Obama,2011-04-07,45,47,1/20/2009
Obama,2011-04-06,45,47,1/20/2009
Obama,2011-04-05,45,45,1/20/2009
Obama,2011-04-04,46,45,1/20/2009
Obama,2011-04-03,46,45,1/20/2009
Obama,2011-04-02,46,46,1/20/2009
Obama,2011-04-01,46,45,1/20/2009
Obama,2011-03-31,47,44,1/20/2009
Obama,2011-03-30,49,43,1/20/2009
Obama,2011-03-29,49,44,1/20/2009
Obama,2011-03-28,48,45,1/20/2009
Obama,2011-03-27,45,48,1/20/2009
Obama,2011-03-26,46,46,1/20/2009
Obama,2011-03-25,47,46,1/20/2009
Obama,2011-03-24,46,46,1/20/2009
Obama,2011-03-23,45,46,1/20/2009
Obama,2011-03-22,45,46,1/20/2009
Obama,2011-03-21,44,46,1/20/2009
Obama,2011-03-20,46,44,1/20/2009
Obama,2011-03-19,46,45,1/20/2009
Obama,2011-03-18,49,43,1/20/2009
Obama,2011-03-17,51,42,1/20/2009
Obama,2011-03-16,50,43,1/20/2009
Obama,2011-03-15,48,44,1/20/2009
Obama,2011-03-13,46,44,1/20/2009
Obama,2011-03-12,46,45,1/20/2009
Obama,2011-03-11,49,43,1/20/2009
Obama,2011-03-10,47,45,1/20/2009
Obama,2011-03-09,47,45,1/20/2009
Obama,2011-03-08,45,48,1/20/2009
Obama,2011-03-07,46,46,1/20/2009
Obama,2011-03-06,47,45,1/20/2009
Obama,2011-03-05,47,45,1/20/2009
Obama,2011-03-04,47,44,1/20/2009
Obama,2011-03-03,45,46,1/20/2009
Obama,2011-03-02,46,47,1/20/2009
Obama,2011-03-01,45,46,1/20/2009
Obama,2011-02-28,45,46,1/20/2009
Obama,2011-02-27,47,44,1/20/2009
Obama,2011-02-26,49,44,1/20/2009
Obama,2011-02-25,50,42,1/20/2009
Obama,2011-02-24,48,44,1/20/2009
Obama,2011-02-23,46,46,1/20/2009
Obama,2011-02-22,47,45,1/20/2009
Obama,2011-02-21,46,45,1/20/2009
Obama,2011-02-20,48,43,1/20/2009
Obama,2011-02-19,48,44,1/20/2009
Obama,2011-02-18,51,42,1/20/2009
Obama,2011-02-17,49,43,1/20/2009
Obama,2011-02-16,48,43,1/20/2009
Obama,2011-02-15,46,46,1/20/2009
Obama,2011-02-14,48,44,1/20/2009
Obama,2011-02-13,49,43,1/20/2009
Obama,2011-02-12,49,42,1/20/2009
Obama,2011-02-11,48,44,1/20/2009
Obama,2011-02-10,47,44,1/20/2009
Obama,2011-02-09,48,44,1/20/2009
Obama,2011-02-08,47,44,1/20/2009
Obama,2011-02-07,46,45,1/20/2009
Obama,2011-02-05,46,45,1/20/2009
Obama,2011-02-04,45,47,1/20/2009
Obama,2011-02-03,46,46,1/20/2009
Obama,2011-02-02,48,45,1/20/2009
Obama,2011-02-01,50,42,1/20/2009
Obama,2011-01-31,50,41,1/20/2009
Obama,2011-01-30,50,42,1/20/2009
Obama,2011-01-29,50,41,1/20/2009
Obama,2011-01-28,50,41,1/20/2009
Obama,2011-01-27,49,41,1/20/2009
Obama,2011-01-26,49,42,1/20/2009
Obama,2011-01-25,49,43,1/20/2009
Obama,2011-01-24,50,42,1/20/2009
Obama,2011-01-23,50,42,1/20/2009
Obama,2011-01-22,49,42,1/20/2009
Obama,2011-01-21,51,41,1/20/2009
Obama,2011-01-20,50,42,1/20/2009
Obama,2011-01-19,51,42,1/20/2009
Obama,2011-01-18,49,43,1/20/2009
Obama,2011-01-17,50,42,1/20/2009
Obama,2011-01-16,48,42,1/20/2009
Obama,2011-01-15,49,42,1/20/2009
Obama,2011-01-14,49,43,1/20/2009
Obama,2011-01-13,49,43,1/20/2009
Obama,2011-01-12,48,45,1/20/2009
Obama,2011-01-11,48,44,1/20/2009
Obama,2011-01-09,49,43,1/20/2009
Obama,2011-01-08,48,43,1/20/2009
Obama,2011-01-07,48,46,1/20/2009
Obama,2011-01-06,46,48,1/20/2009
Obama,2011-01-05,48,46,1/20/2009
Obama,2011-01-04,49,45,1/20/2009
Obama,2011-01-03,50,43,1/20/2009
Obama,2011-01-02,50,42,1/20/2009
Obama,2010-12-29,47,45,1/20/2009
Obama,2010-12-28,47,46,1/20/2009
Obama,2010-12-27,45,48,1/20/2009
Obama,2010-12-26,46,46,1/20/2009
Obama,2010-12-23,48,45,1/20/2009
Obama,2010-12-22,49,45,1/20/2009
Obama,2010-12-20,46,48,1/20/2009
Obama,2010-12-19,46,45,1/20/2009
Obama,2010-12-18,46,46,1/20/2009
Obama,2010-12-17,46,45,1/20/2009
Obama,2010-12-16,45,48,1/20/2009
Obama,2010-12-15,45,46,1/20/2009
Obama,2010-12-14,45,47,1/20/2009
Obama,2010-12-13,46,45,1/20/2009
Obama,2010-12-12,45,49,1/20/2009
Obama,2010-12-11,46,47,1/20/2009
Obama,2010-12-10,43,49,1/20/2009
Obama,2010-12-09,45,47,1/20/2009
Obama,2010-12-07,43,48,1/20/2009
Obama,2010-12-06,46,47,1/20/2009
Obama,2010-12-05,47,45,1/20/2009
Obama,2010-12-04,48,43,1/20/2009
Obama,2010-12-03,47,44,1/20/2009
Obama,2010-12-02,45,47,1/20/2009
Obama,2010-12-01,45,47,1/20/2009
Obama,2010-11-29,47,45,1/20/2009
Obama,2010-11-28,46,46,1/20/2009
Obama,2010-11-27,45,47,1/20/2009
Obama,2010-11-26,44,48,1/20/2009
Obama,2010-11-24,44,48,1/20/2009
Obama,2010-11-23,44,47,1/20/2009
Obama,2010-11-22,46,46,1/20/2009
Obama,2010-11-21,47,46,1/20/2009
Obama,2010-11-20,46,47,1/20/2009
Obama,2010-11-19,45,48,1/20/2009
Obama,2010-11-17,46,47,1/20/2009
Obama,2010-11-16,48,45,1/20/2009
Obama,2010-11-15,48,45,1/20/2009
Obama,2010-11-14,45,47,1/20/2009
Obama,2010-11-13,43,49,1/20/2009
Obama,2010-11-12,42,49,1/20/2009
Obama,2010-11-11,43,49,1/20/2009
Obama,2010-11-10,44,48,1/20/2009
Obama,2010-11-09,44,48,1/20/2009
Obama,2010-11-08,46,46,1/20/2009
Obama,2010-11-07,47,46,1/20/2009
Obama,2010-11-06,47,45,1/20/2009
Obama,2010-11-05,45,47,1/20/2009
Obama,2010-11-04,44,48,1/20/2009
Obama,2010-11-03,44,49,1/20/2009
Obama,2010-11-02,43,49,1/20/2009
Obama,2010-11-01,44,48,1/20/2009
Obama,2010-10-31,45,47,1/20/2009
Obama,2010-10-30,47,47,1/20/2009
Obama,2010-10-29,46,48,1/20/2009
Obama,2010-10-28,46,48,1/20/2009
Obama,2010-10-27,44,49,1/20/2009
Obama,2010-10-26,44,48,1/20/2009
Obama,2010-10-25,43,49,1/20/2009
Obama,2010-10-24,43,48,1/20/2009
Obama,2010-10-23,41,50,1/20/2009
Obama,2010-10-22,43,48,1/20/2009
Obama,2010-10-21,42,50,1/20/2009
Obama,2010-10-20,46,46,1/20/2009
Obama,2010-10-19,46,46,1/20/2009
Obama,2010-10-18,48,44,1/20/2009
Obama,2010-10-17,46,46,1/20/2009
Obama,2010-10-16,44,48,1/20/2009
Obama,2010-10-15,43,48,1/20/2009
Obama,2010-10-14,44,48,1/20/2009
Obama,2010-10-13,45,47,1/20/2009
Obama,2010-10-12,45,48,1/20/2009
Obama,2010-10-11,46,47,1/20/2009
Obama,2010-10-10,46,48,1/20/2009
Obama,2010-10-09,48,46,1/20/2009
Obama,2010-10-08,47,46,1/20/2009
Obama,2010-10-06,46,48,1/20/2009
Obama,2010-10-05,43,50,1/20/2009
Obama,2010-10-04,45,48,1/20/2009
Obama,2010-10-03,46,48,1/20/2009
Obama,2010-10-02,46,46,1/20/2009
Obama,2010-10-01,46,46,1/20/2009
Obama,2010-09-30,46,46,1/20/2009
Obama,2010-09-29,47,47,1/20/2009
Obama,2010-09-28,45,49,1/20/2009
Obama,2010-09-27,45,49,1/20/2009
Obama,2010-09-26,44,49,1/20/2009
Obama,2010-09-25,44,49,1/20/2009
Obama,2010-09-24,44,48,1/20/2009
Obama,2010-09-23,44,48,1/20/2009
Obama,2010-09-22,44,47,1/20/2009
Obama,2010-09-21,43,48,1/20/2009
Obama,2010-09-20,45,46,1/20/2009
Obama,2010-09-19,47,46,1/20/2009
Obama,2010-09-18,47,46,1/20/2009
Obama,2010-09-17,45,49,1/20/2009
Obama,2010-09-16,45,48,1/20/2009
Obama,2010-09-15,45,48,1/20/2009
Obama,2010-09-14,46,47,1/20/2009
Obama,2010-09-13,47,46,1/20/2009
Obama,2010-09-12,46,46,1/20/2009
Obama,2010-09-11,46,46,1/20/2009
Obama,2010-09-10,44,48,1/20/2009
Obama,2010-09-09,45,47,1/20/2009
Obama,2010-09-08,46,46,1/20/2009
Obama,2010-09-07,45,47,1/20/2009
Obama,2010-09-06,46,47,1/20/2009
Obama,2010-09-05,44,49,1/20/2009
Obama,2010-09-04,45,48,1/20/2009
Obama,2010-09-03,43,49,1/20/2009
Obama,2010-09-02,46,46,1/20/2009
Obama,2010-09-01,46,45,1/20/2009
Obama,2010-08-31,47,45,1/20/2009
Obama,2010-08-30,45,47,1/20/2009
Obama,2010-08-29,43,49,1/20/2009
Obama,2010-08-28,43,49,1/20/2009
Obama,2010-08-27,44,48,1/20/2009
Obama,2010-08-26,44,49,1/20/2009
Obama,2010-08-25,43,50,1/20/2009
Obama,2010-08-24,42,51,1/20/2009
Obama,2010-08-23,45,50,1/20/2009
Obama,2010-08-22,44,49,1/20/2009
Obama,2010-08-21,44,49,1/20/2009
Obama,2010-08-20,43,50,1/20/2009
Obama,2010-08-19,42,51,1/20/2009
Obama,2010-08-18,41,52,1/20/2009
Obama,2010-08-17,41,52,1/20/2009
Obama,2010-08-16,42,51,1/20/2009
Obama,2010-08-15,42,50,1/20/2009
Obama,2010-08-14,42,49,1/20/2009
Obama,2010-08-13,43,48,1/20/2009
Obama,2010-08-12,44,48,1/20/2009
Obama,2010-08-11,46,47,1/20/2009
Obama,2010-08-10,45,48,1/20/2009
Obama,2010-08-09,46,47,1/20/2009
Obama,2010-08-08,45,48,1/20/2009
Obama,2010-08-07,47,46,1/20/2009
Obama,2010-08-06,46,47,1/20/2009
Obama,2010-08-05,45,49,1/20/2009
Obama,2010-08-04,45,48,1/20/2009
Obama,2010-08-03,44,48,1/20/2009
Obama,2010-08-02,45,46,1/20/2009
Obama,2010-08-01,45,47,1/20/2009
Obama,2010-07-31,44,47,1/20/2009
Obama,2010-07-30,46,47,1/20/2009
Obama,2010-07-29,45,47,1/20/2009
Obama,2010-07-28,46,47,1/20/2009
Obama,2010-07-27,45,49,1/20/2009
Obama,2010-07-26,45,48,1/20/2009
Obama,2010-07-25,46,47,1/20/2009
Obama,2010-07-24,44,47,1/20/2009
Obama,2010-07-23,44,47,1/20/2009
Obama,2010-07-22,44,48,1/20/2009
Obama,2010-07-21,46,46,1/20/2009
Obama,2010-07-20,46,47,1/20/2009
Obama,2010-07-19,47,45,1/20/2009
Obama,2010-07-18,48,44,1/20/2009
Obama,2010-07-17,49,44,1/20/2009
Obama,2010-07-16,47,45,1/20/2009
Obama,2010-07-15,44,48,1/20/2009
Obama,2010-07-14,44,48,1/20/2009
Obama,2010-07-13,45,47,1/20/2009
Obama,2010-07-12,48,45,1/20/2009
Obama,2010-07-11,47,46,1/20/2009
Obama,2010-07-10,47,46,1/20/2009
Obama,2010-07-09,46,47,1/20/2009
Obama,2010-07-08,45,48,1/20/2009
Obama,2010-07-07,44,48,1/20/2009
Obama,2010-07-06,44,46,1/20/2009
Obama,2010-07-05,44,46,1/20/2009
Obama,2010-07-03,46,45,1/20/2009
Obama,2010-07-02,47,46,1/20/2009
Obama,2010-07-01,49,44,1/20/2009
Obama,2010-06-30,47,45,1/20/2009
Obama,2010-06-29,46,45,1/20/2009
Obama,2010-06-28,46,45,1/20/2009
Obama,2010-06-27,46,46,1/20/2009
Obama,2010-06-26,45,46,1/20/2009
Obama,2010-06-25,46,46,1/20/2009
Obama,2010-06-24,45,45,1/20/2009
Obama,2010-06-23,45,46,1/20/2009
Obama,2010-06-22,45,46,1/20/2009
Obama,2010-06-21,48,45,1/20/2009
Obama,2010-06-20,49,44,1/20/2009
Obama,2010-06-19,48,45,1/20/2009
Obama,2010-06-18,45,46,1/20/2009
Obama,2010-06-17,45,46,1/20/2009
Obama,2010-06-16,46,44,1/20/2009
Obama,2010-06-15,49,43,1/20/2009
Obama,2010-06-14,49,44,1/20/2009
Obama,2010-06-13,48,45,1/20/2009
Obama,2010-06-12,46,46,1/20/2009
Obama,2010-06-11,44,48,1/20/2009
Obama,2010-06-10,45,48,1/20/2009
Obama,2010-06-09,44,48,1/20/2009
Obama,2010-06-08,47,45,1/20/2009
Obama,2010-06-07,45,46,1/20/2009
Obama,2010-06-06,47,44,1/20/2009
Obama,2010-06-05,45,47,1/20/2009
Obama,2010-06-04,46,47,1/20/2009
Obama,2010-06-03,48,45,1/20/2009
Obama,2010-06-02,49,45,1/20/2009
Obama,2010-06-01,50,44,1/20/2009
Obama,2010-05-30,47,46,1/20/2009
Obama,2010-05-29,46,45,1/20/2009
Obama,2010-05-28,45,47,1/20/2009
Obama,2010-05-27,45,47,1/20/2009
Obama,2010-05-26,46,47,1/20/2009
Obama,2010-05-25,47,45,1/20/2009
Obama,2010-05-24,48,44,1/20/2009
Obama,2010-05-23,48,45,1/20/2009
Obama,2010-05-22,48,45,1/20/2009
Obama,2010-05-20,49,45,1/20/2009
Obama,2010-05-19,48,44,1/20/2009
Obama,2010-05-18,49,45,1/20/2009
Obama,2010-05-17,46,46,1/20/2009
Obama,2010-05-16,47,46,1/20/2009
Obama,2010-05-15,48,44,1/20/2009
Obama,2010-05-14,51,42,1/20/2009
Obama,2010-05-13,52,41,1/20/2009
Obama,2010-05-12,51,42,1/20/2009
Obama,2010-05-11,49,43,1/20/2009
Obama,2010-05-10,51,42,1/20/2009
Obama,2010-05-09,50,43,1/20/2009
Obama,2010-05-08,50,43,1/20/2009
Obama,2010-05-07,49,43,1/20/2009
Obama,2010-05-06,48,43,1/20/2009
Obama,2010-05-05,50,42,1/20/2009
Obama,2010-05-04,50,43,1/20/2009
Obama,2010-05-03,50,45,1/20/2009
Obama,2010-05-02,47,47,1/20/2009
Obama,2010-05-01,47,46,1/20/2009
Obama,2010-04-30,49,44,1/20/2009
Obama,2010-04-29,49,45,1/20/2009
Obama,2010-04-27,49,44,1/20/2009
Obama,2010-04-26,51,42,1/20/2009
Obama,2010-04-25,51,42,1/20/2009
Obama,2010-04-24,50,43,1/20/2009
Obama,2010-04-23,49,42,1/20/2009
Obama,2010-04-22,50,42,1/20/2009
Obama,2010-04-21,49,43,1/20/2009
Obama,2010-04-20,49,45,1/20/2009
Obama,2010-04-19,49,45,1/20/2009
Obama,2010-04-18,48,46,1/20/2009
Obama,2010-04-17,47,46,1/20/2009
Obama,2010-04-16,46,46,1/20/2009
Obama,2010-04-15,49,44,1/20/2009
Obama,2010-04-14,49,45,1/20/2009
